MKT_TP_CODE	SCR_CODE	SCR_NM	ENSCR_NM	TRDUNIT	MONEYTYPE	CAPITAL	CIRCULATSTOCK	ASSETSPERSHARE	LSTINCPERSHARE	CURINCPERSHARE	VOL_BASE_RATIO	RECTIME
1	603979	金诚信		1	0	375000000	95000000	0	0	7569	0	20160307172325
1	603988	中电电机		1	0	80000000	22400000	0	0	6793	0	20160307172325
1	603989	艾华集团		1	0	300000000	75000000	0	0	6015	0	20160307172325
1	603993	洛阳钼业		1	0	12953730699	12953730699	0	0	1080	0	20160307172325
1	603996	中新科技		1	0	200100000	50100000	0	0	5130	0	20160307172325
1	603997	继峰股份		1	0	420000000	114000000	0	0	4801	0	20160307172325
1	603998	方盛制药		1	0	141732240	89725740	0	0	5715	0	20160307172325
1	603999	读者传媒		1	0	240000000	60000000	0	0	5883	0	20160307172325
1	751900	中原证券		10	0	0	0	0	0	0	0	20160307172325
1	751901	中原证券		10	0	0	0	0	0	0	0	20160307172325
1	751902	中原证券		10	0	0	0	0	0	0	0	20160307172325
1	751903	中原证券		10	0	0	0	0	0	0	0	20160307172325
1	751904	中原证券		10	0	0	0	0	0	0	0	20160307172325
1	751905	中原证券		10	0	0	0	0	0	0	0	20160307172325
1	751906	中原证券		10	0	0	0	0	0	0	0	20160307172325
1	751907	中原证券		10	0	0	0	0	0	0	0	20160307172325
1	751920	南京银行		10	0	0	0	0	0	0	0	20160307172325
1	751926	国开证券		10	0	0	0	0	0	0	0	20160307172325
1	751930	交通银行		10	0	0	0	0	0	0	0	20160307172325
1	751936	中国人保		10	0	0	0	0	0	0	0	20160307172325
1	751941	银河证券		10	0	0	0	0	0	0	0	20160307172325
1	751956	交通银行		10	0	0	0	0	0	0	0	20160307172325
1	751968	交通银行		10	0	0	0	0	0	0	0	20160307172325
1	751970	15五矿01		10	0	0	0	0	0	0	0	20160307172325
1	751971	14伊泰01		10	0	0	0	0	0	0	0	20160307172325
1	751972	14粤运01		10	0	0	0	0	0	0	0	20160307172325
1	751973	14国电03		10	0	0	0	0	0	0	0	20160307172325
1	751974	14亨通02		10	0	0	0	0	0	0	0	20160307172325
1	751975	15赣粤02		10	0	0	0	0	0	0	0	20160307172325
1	751976	14渝路01		10	0	0	0	0	0	0	0	20160307172325
1	751977	14昊华01		10	0	0	0	0	0	0	0	20160307172325
1	751978	15清控EB		10	0	0	0	0	0	0	0	20160307172325
1	751979	14瀚华02		10	0	0	0	0	0	0	0	20160307172325
1	751980	15闽高速		10	0	0	0	0	0	0	0	20160307172325
1	751981	15中投G1		10	0	0	0	0	0	0	0	20160307172325
1	751982	15中投G2		10	0	0	0	0	0	0	0	20160307172325
1	751983	15国盛EB		10	0	0	0	0	0	0	0	20160307172325
1	751984	15沪国资		10	0	0	0	0	0	0	0	20160307172325
1	751985	14国贸02		10	0	0	0	0	0	0	0	20160307172325
1	751986	14西南02		10	0	0	0	0	0	0	0	20160307172325
1	751987	15昆药债		10	0	0	0	0	0	0	0	20160307172325
1	751988	15五矿03		10	0	0	0	0	0	0	0	20160307172325
1	751989	14首开债		10	0	0	0	0	0	0	0	20160307172325
1	751990	15东证债		10	0	0	0	0	0	0	0	20160307172325
1	751991	13铁龙02		10	0	0	0	0	0	0	0	20160307172325
1	751992	16沪国资		10	0	0	0	0	0	0	0	20160307172325
1	751993	14招金债		10	0	0	0	0	0	0	0	20160307172325
1	751994	16沪国资		10	0	0	0	0	0	0	0	20160307172325
1	751995	16国电01		10	0	0	0	0	0	0	0	20160307172325
1	751996	14恒泰05		10	0	0	0	0	0	0	0	20160307172325
1	751997	16国电02		10	0	0	0	0	0	0	0	20160307172325
1	751998	14富贵鸟		10	0	0	0	0	0	0	0	20160307172325
1	751999	14浙证债		10	0	0	0	0	0	0	0	20160307172325
1	900901	仪电Ｂ股		1	2	293370465	293370465	0	0	134	0	20160307172325
1	900902	市北B股		1	2	232925000	232925000	0	0	32	0	20160307172325
1	900903	大众Ｂ股		1	2	533871000	533871000	0	0	439	0	20160307172325
1	900904	神奇B股		1	2	54751650	54751650	0	0	551	0	20160307172325
1	900905	老凤祥Ｂ		1	2	206008134	206008134	0	0	2937	0	20160307172325
1	900906	中毅达B		1	2	360360000	360360000	0	0	153	0	20160307172325
1	900907	鼎立Ｂ股		1	2	241286100	241286100	0	0	72	0	20160307172325
1	900908	氯碱Ｂ股		1	2	406560000	406560000	0	0	-837	0	20160307172325
1	900909	双钱Ｂ股		1	2	243100000	243100000	0	0	264	0	20160307172325
1	900910	海立Ｂ股		1	2	284169608	284169608	0	0	176	0	20160307172325
1	900911	金桥Ｂ股		1	2	272176190	272176190	0	0	626	0	20160307172325
1	900912	外高Ｂ股		1	2	200557500	200557500	0	0	1005	0	20160307172325
1	900913	国新B股		1	2	109749348	109749348	0	0	656	0	20160307172325
1	900914	锦投Ｂ股		1	2	161050032	161050032	0	0	635	0	20160307172325
1	900915	中路Ｂ股		1	2	83490000	83490000	0	0	72	0	20160307172325
1	900916	凤凰B股		1	2	171600000	171600000	0	0	157	0	20160307172325
1	900917	海欣Ｂ股		1	2	468850582	468850582	0	0	394	0	20160307172325
1	900918	耀皮Ｂ股		1	2	187500002	187500002	0	0	93	0	20160307172325
1	900919	绿庭B股		1	2	344664948	344664948	0	0	-114	0	20160307172325
1	900920	上柴Ｂ股		1	2	344797300	344797300	0	0	283	0	20160307172325
1	900921	丹科Ｂ股		1	2	193793606	193793606	0	0	37	0	20160307172325
1	900922	三毛B股		1	2	48787200	48787200	0	0	488	0	20160307172325
1	900923	百联Ｂ股		1	2	179718197	179718197	0	0	993	0	20160307172325
1	900924	上工Ｂ股		1	2	243943750	243943750	0	0	589	0	20160307172325
1	900925	机电Ｂ股		1	2	216235008	216235008	0	0	1371	0	20160307172325
1	900926	宝信Ｂ		1	2	114400000	114400000	0	0	1343	0	20160307172325
1	900927	物贸Ｂ股		1	2	99825006	99825006	0	0	47	0	20160307172325
1	900928	临港B股		1	2	107145500	107145500	0	0	-109	0	20160307172325
1	900929	锦旅Ｂ股		1	2	66000000	66000000	0	0	723	0	20160307172338
1	900930	沪普天Ｂ		1	2	124800000	124800000	0	0	39	0	20160307172325
1	900931	ST水仙Ｂ		1	2	110000000	110000000	0	0	0	0	20160307172336
1	900932	陆家Ｂ股		1	2	509600000	509600000	0	0	1401	0	20160307172325
1	900933	华新Ｂ股		1	2	524800000	524800000	0	0	1333	0	20160307172325
1	900934	锦江Ｂ股		1	2	156000000	156000000	0	0	990	0	20160307172325
1	900935	阳晨Ｂ股		1	2	105600000	105600000	0	0	339	0	20160307172338
1	900936	鄂资Ｂ股		1	2	420000000	420000000	0	0	668	0	20160307172325
1	900937	华电Ｂ股		1	2	432000002	432000002	0	0	122	0	20160307172325
1	900938	天海B		1	2	326148731	326148731	0	0	45	0	20160307172325
1	900939	汇丽B		1	2	88000000	88000000	0	0	9	0	20160307172338
1	900940	大名城B		1	2	198720095	198720095	0	0	281	0	20160307172325
1	900941	东信Ｂ股		1	2	300000000	300000000	0	0	234	0	20160307172325
1	900942	黄山Ｂ股		1	2	156000000	156000000	0	0	686	0	20160307172325
1	900943	开开Ｂ股		1	2	80000000	80000000	0	0	245	0	20160307172325
1	900945	海航Ｂ股		1	2	369446402	369446402	0	0	348	0	20160307172325
1	900946	天雁B股		1	2	230000000	230000000	0	0	24	0	20160307172325
1	900947	振华Ｂ股		1	2	1621963200	1621963200	0	0	74	0	20160307172325
1	900948	伊泰Ｂ股		1	2	1328000000	1328000000	0	0	1131	0	20160307172338
1	900951	大化B股		1	2	100000000	100000000	0	0	55	0	20160307172338
1	900952	锦港Ｂ股		1	2	222806970	222806970	0	0	180	0	20160307172325
1	900953	凯马Ｂ		1	2	240000000	240000000	0	0	-389	0	20160307172338
1	900955	海创B股		1	2	330000000	330000000	0	0	56	0	20160307172325
1	900956	东贝Ｂ股		1	2	115000000	115000000	0	0	414	0	20160307172338
1	900957	凌云Ｂ股		1	2	184000000	184000000	0	0	29	0	20160307172338
2	000001	平安银行	PAB	1	0	14308676139	11797404333	0	0	13800	0	0
2	000002	万  科Ａ	VANKE-A	1	0	9724176533	9704690347	0	0	14255	0	20160307172325
2	000003	PT金田Ａ	PT-GINTIAN INDUSTRY,-A	1	0	259196782	191808910	0	0	-18150	0	20160307172325
2	000004	国农科技	CAU-TECH	1	0	83976684	82903548	0	0	500	0	20160307172325
2	000005	世纪星源	FOUNTAIN	1	0	1058536842	912328931	0	0	580	0	20160307172325
2	000006	深振业Ａ	ZHENYE	1	0	1349995046	1343885897	0	0	3763	0	20160307172325
2	000007	全新好	QUANXINHAO	1	0	230965363	205604801	0	0	-1307	0	20160307172325
2	000008	神州高铁	CHSR	1	0	2668838809	1496545518	0	0	29	0	20160307172325
2	000009	中国宝安	CBG	1	0	1592107386	1554285450	0	0	2000	0	20160307172325
2	000010	深华新	SZHUAXIN	1	0	819854713	407154317	0	0	141	0	20160307172325
2	000011	深物业A	PRD	1	0	528373849	175831365	0	0	7005	0	20160307172325
2	000012	南  玻Ａ	CSG	1	0	1312751568	1304061716	0	0	4200	0	20160307172325
2	000013	*ST石化A	PT-SHENZHEN PETROCHEMIC INDUSTRY CO., L	1	0	270594979	51310790	0	0	-10810	0	20160307172325
2	000014	沙河股份	SHAHE INDUSTRY	1	0	201705187	201700249	0	0	3013	0	20160307172325
2	000015	PT中浩Ａ	PT-ZHONGHAO,-A	1	0	135373420	26244400	0	0	-8200	0	20160307172325
2	000016	深康佳Ａ	KONKA GROUP	1	0	1596593800	1595621780	0	0	219	0	20160307172325
2	000017	深中华A	CBC	1	0	302984965	302967139	0	0	89	0	20160307172325
2	000018	神州长城	SINO GREAT WALL	1	0	377484679	99374824	0	0	4239	0	20160307172325
2	000019	深深宝Ａ	SBSY	1	0	269716984	251915307	0	0	440	0	20160307172325
2	000020	深华发Ａ	HUAFA	1	0	181165391	181146183	0	0	271	0	20160307172325
2	000021	深科技	KAIFA	1	0	1471259363	1469812794	0	0	1332	0	20160307172325
2	000022	深赤湾Ａ	CHIWAN WHARF	1	0	464868300	464866999	0	0	6480	0	20160307172325
2	000023	深天地Ａ	UNIVERSE	1	0	138756240	138755940	0	0	1243	0	20160307172325
2	000024	招商地产	CMPD	1	0	2066935819	1026379453	0	0	16552	0	20160307172325
2	000025	特  力Ａ	TELLUS	1	0	270881600	179294044	0	0	348	0	20160307172325
2	000026	飞亚达Ａ	FIYTA	1	0	357096881	311070137	0	0	3318	0	20160307172325
2	000027	深圳能源	SEIC	1	0	3964491597	3964491597	0	0	5131	0	20160307172325
2	000028	国药一致	SINOPHARM ACCORD	1	0	307746343	233261812	0	0	19000	0	20160307172325
2	000029	深深房Ａ	SPG	1	0	891660000	891592500	0	0	2946	0	20160307172325
2	000030	富奥股份	SUNRISE	1	0	1259095140	561689790	0	0	4800	0	20160307172325
2	000031	中粮地产	COFCO PROPERTY	1	0	1813731596	1813722958	0	0	3300	0	20160307172325
2	000032	深桑达Ａ	SED	1	0	351878445	232863239	0	0	2836	0	20160307172325
2	000033	*ST新都	CENTURY PLAZA HOTEL	1	0	329402050	329400349	0	0	-13647	0	20160307172325
2	000034	深信泰丰	SHENXIN TAIFENG	1	0	654070434	340054000	0	0	940	0	20160307172325
2	000035	中国天楹	CHINA TIANYING	1	0	619278871	405800801	0	0	3500	0	20160307172325
2	000036	华联控股	UDC	1	0	1140487712	1123882733	0	0	306	0	20160307172325
2	000037	深南电Ａ	NSRD	1	0	338908150	338891172	0	0	-5500	0	20160307172325
2	000038	深大通	SZCI	1	0	192064001	37731440	0	0	-333	0	20160307172325
2	000039	中集集团	CIMC	1	0	1261701777	1260861626	0	0	9300	0	20160307172326
2	000040	宝安地产	BADC	1	0	469593364	464576042	0	0	1100	0	20160307172326
2	000042	中洲控股	CENTRALCON HOLDING	1	0	665069639	478846963	0	0	4661	0	20160307172326
2	000043	中航地产	AVIC REAL ESTATE	1	0	666961416	666780666	0	0	6016	0	20160307172326
2	000045	深纺织Ａ	STHC	1	0	457021849	405563873	0	0	-2200	0	20160307172326
2	000046	泛海控股	OCEANWIDE HOLDINGS	1	0	5196200656	4549886929	0	0	3000	0	20160307172326
2	000047	ST 中 侨	PT-SHENZHEN OVER-GOBLE,-A	1	0	120404582	32924581	0	0	900	0	20160307172326
2	000048	康达尔	KONDARL	1	0	390768671	381981118	0	0	2900	0	20160307172326
2	000049	德赛电池	DESAYBATTERY	1	0	205243738	205243738	0	0	11428	0	20160307172326
2	000050	深天马Ａ	TIANMA	1	0	1401098744	943086454	0	0	3959	0	20160307172326
2	000055	方大集团	FANGDA GROUP	1	0	420958717	419986675	0	0	1300	0	20160307172326
2	000056	皇庭国际	WTGJ	1	0	451866604	143055590	0	0	-5820	0	20160307172326
2	000058	深 赛 格	SEGCL	1	0	538337692	538266003	0	0	616	0	20160307172326
2	000059	*ST华锦	HUAJIN CO.,LTD	1	0	1599442537	1399970996	0	0	-13216	0	20160307172326
2	000060	中金岭南	NONFEMET	1	0	2212627938	2061800421	0	0	2300	0	20160307172326
2	000061	农 产 品	SZAP	1	0	1696964131	1691526521	0	0	497	0	20160307172326
2	000062	深圳华强	HUAQIANG INDUSTRY	1	0	721316774	666949797	0	0	7574	0	20160307172326
2	000063	中兴通讯	ZTE	1	0	3397968631	3389436121	0	0	6417	0	20160307172326
2	000065	北方国际	NORINCO INTERNATIONA	1	0	274371762	253401907	0	0	6728	0	20160307172326
2	000066	长城电脑	GREATWALL COMPUTER	1	0	1323593886	1323570126	0	0	440	0	20160307172326
2	000068	*ST华赛	HUAKONG SEG	1	0	1006671464	896671464	0	0	-1076	0	20160307172326
2	000069	华侨城Ａ	OCT HOLDING	1	0	8205681415	6119184942	0	0	5818	0	20160307172326
2	000070	特发信息	SDGI	1	0	313497373	258634376	0	0	2923	0	20160307172326
2	000078	海王生物	NEPTUNUS	1	0	752513855	730277513	0	0	325	0	20160307172326
2	000088	盐 田 港	YANTIAN PORT	1	0	1942200000	1942145797	0	0	2265	0	20160307172326
2	000089	深圳机场	SACL	1	0	2050769509	2050769509	0	0	1584	0	20160307172326
2	000090	天健集团	TAGEN	1	0	855561097	552530044	0	0	4926	0	20160307172326
2	000096	广聚能源	GJNY	1	0	528000000	510848000	0	0	800	0	20160307172326
2	000099	中信海直	COHC	1	0	606070420	606070420	0	0	3495	0	20160307172326
2	000100	TCL 集团	TCL	1	0	12213681742	8993735488	0	0	2609	0	20160307172326
2	000150	宜华健康	YIHUA HEALTHCARE	1	0	447804877	324000000	0	0	666	0	20160307172326
2	000151	中成股份	COMPLANT-LTD	1	0	295980000	266543967	0	0	3831	0	20160307172326
2	000153	丰原药业	FENGYUAN PHARMACEUTI	1	0	312141230	296645200	0	0	1313	0	20160307172326
2	000155	*ST川化	SCC	1	0	470000000	470000000	0	0	-33300	0	20160307172326
2	000156	华数传媒	WASU	1	0	1433351902	546868435	0	0	2677	0	20160307172326
2	000157	中联重科	ZOOMLION CO. LTD.	1	0	6275925164	6265568472	0	0	800	0	20160307172326
2	000158	常山股份	CSTEX	1	0	1271442278	718568850	0	0	1383	0	20160307172326
2	000159	国际实业	XIIC	1	0	481139294	481081919	0	0	2682	0	20160307172326
2	000166	申万宏源	SWHY	1	0	14856744977	5206699051	0	0	3700	0	20160307172326
2	000301	东方市场	CESM	1	0	1218236445	1218236445	0	0	1800	0	20160307172326
2	000333	美的集团	MIDEA GROUP	1	0	4267391228	2241047478	0	0	24591	0	20160307172326
2	000338	潍柴动力	WEICHAI POWER	1	0	3027099278	2092169774	0	0	12550	0	20160307172326
2	000400	许继电气	XJEC	1	0	1008327309	737446047	0	0	10573	0	20160307172326
2	000401	冀东水泥	JIDONG CEMENT	1	0	1347522914	1347188471	0	0	260	0	20160307172326
2	000402	金 融 街	FINANCIAL STREET	1	0	2988929907	2986967435	0	0	9700	0	20160307172326
2	000403	ST生化	ZXB&C	1	0	272577599	187306124	0	0	4500	0	20160307172326
2	000404	华意压缩	HYCC	1	0	559623953	558395998	0	0	3345	0	20160307172326
2	000405	ST 鑫 光	PT-ZHUHAI SHINING METALS GROUP INC.	1	0	380925448	112923670	0	0	-4630	0	20160307172326
2	000406	石油大明	PT-DYNAMIC	1	0	364027608	265823213	0	0	5100	0	20160307172326
2	000407	胜利股份	SDSL	1	0	774048768	661449064	0	0	500	0	20160307172326
2	000408	金谷源	*STJG	1	0	252301500	252300600	0	0	-2190	0	20160307172326
2	000409	山东地矿	SDGM	1	0	472709345	357747806	0	0	-662	0	20160307172326
2	000410	沈阳机床	SMTCL	1	0	765470884	739418797	0	0	330	0	20160307172326
2	000411	英特集团	INT'L GROUP	1	0	207449946	207314121	0	0	3200	0	20160307172326
2	000412	ST 五 环	PT-CHANGCHUN NORTH CHINA WUHUA CO., LTD.	1	0	288961676	106303670	0	0	-6090	0	20160307172326
2	000413	东旭光电	DONGXU OPTOELECTRONI	1	0	3585000525	2019255121	0	0	3458	0	20160307172326
2	000415	渤海金控	BOHAI FINANCIAL	1	0	6184521282	3115585808	0	0	1477	0	20160307172326
2	000416	民生控股	MINSHENG HOLDINGS	1	0	531871494	531610254	0	0	1653	0	20160307172326
2	000417	合肥百货	HFBH	1	0	779884200	778610725	0	0	4693	0	20160307172326
2	000418	小天鹅Ａ	LITTLESWAN	1	0	441451892	437765002	0	0	11000	0	20160307172326
2	000419	通程控股	TONGCHENG	1	0	543582655	543289983	0	0	2634	0	20160307172326
2	000420	吉林化纤	JLCF	1	0	716603328	318245431	0	0	501	0	20160307172326
2	000421	南京中北	NANJING ZHONGBEI	1	0	572646934	392309100	0	0	2870	0	20160307172326
2	000422	湖北宜化	HBYH	1	0	897866712	897812984	0	0	350	0	20160307172326
2	000423	东阿阿胶	DEEJ	1	0	654021537	653867313	0	0	20879	0	20160307172326
2	000425	徐工机械	XCMG	1	0	7084287702	7070125719	0	0	583	0	20160307172326
2	000426	兴业矿业	IMXM	1	0	1193889056	963245832	0	0	1356	0	20160307172326
2	000428	华天酒店	HUATIAN HOTEL	1	0	1018926000	718748700	0	0	-988	0	20160307172326
2	000429	粤高速Ａ	GPED	1	0	908367748	468668996	0	0	2500	0	20160307172326
2	000430	张家界	ZTDC	1	0	320835149	209033647	0	0	3566	0	20160307172326
2	000488	晨鸣纸业	SCPH	1	0	1113278456	1105037237	0	0	2600	0	20160307172326
2	000498	山东路桥	SHANDONGROAD&BRIDGE	1	0	1120139063	440700000	0	0	2784	0	20160307172326
2	000501	鄂武商Ａ	WUSHANG GROUP	1	0	529025590	507199303	0	0	13000	0	20160307172326
2	000502	绿景控股	LJH	1	0	184819607	183012031	0	0	200	0	20160307172326
2	000503	海虹控股	SEARAINBOW	1	0	898822204	897924706	0	0	278	0	20160307172326
2	000504	南华生物	CMI	1	0	311573901	310577844	0	0	-800	0	20160307172326
2	000505	珠江控股	HN PEARL RIVER	1	0	361770404	360362416	0	0	-4100	0	20160307172326
2	000506	中润资源	ZRC	1	0	929017761	928310961	0	0	-2331	0	20160307172326
2	000507	珠海港	ZPH	1	0	789540919	772090797	0	0	217	0	20160307172326
2	000508	琼民源Ａ	MINYUAN MODERN AGRICULTURE,-A	1	0	559564200	187397470	0	0	0	0	20160307172326
2	000509	华塑控股	TONY&HASU	1	0	825483117	625435935	0	0	-617	0	20160307172326
2	000510	*ST金路	JINLU GROUP	1	0	609182254	563389457	0	0	-2418	0	20160307172326
2	000511	烯碳新材	ENE-CARBON	1	0	1154832011	1154821512	0	0	-2300	0	20160307172326
2	000513	丽珠集团	LIVZON GROUP	1	0	251298187	230907396	0	0	13385	0	20160307172326
2	000514	渝 开 发	YUKAIFA	1	0	843770965	843770627	0	0	1450	0	20160307172326
2	000515	攀渝钛业	PT-PY. TI. INDUSTRY	1	0	187207488	114521068	0	0	-5400	0	20160307172326
2	000516	国际医学	IMIC	1	0	788419721	698493468	0	0	4400	0	20160307172326
2	000517	荣安地产		1	0	3183922485	3035317965	0	0	324	0	20160307172326
2	000518	四环生物	JSSH	1	0	1029556222	1029107630	0	0	58	0	20160307172326
2	000519	江南红箭	JIANGNAN RED ARROW	1	0	1033224158	457958913	0	0	3857	0	20160307172326
2	000520	长航凤凰	CH PHOENIX	1	0	1012083455	1012083455	0	0	42600	0	20160307172326
2	000521	美菱电器	HFML	1	0	600875205	592431984	0	0	3856	0	20160307172326
2	000522	白云山Ａ	BYS	1	0	469053689	468803007	0	0	7440	0	20160307172326
2	000523	广州浪奇	LONKEY	1	0	522804538	445721449	0	0	840	0	20160307172326
2	000524	岭南控股	LN HOLDINGS	1	0	269673744	269671562	0	0	1300	0	20160307172326
2	000525	红 太 阳	REDSUN	1	0	580772873	506983093	0	0	7354	0	20160307172326
2	000526	银润投资	INSIGHT INVESTMENT	1	0	96195107	96194107	0	0	204	0	20160307172326
2	000527	美的电器	MIDEA	1	0	3384347650	3384346300	0	0	10300	0	20160307172326
2	000528	柳    工	LIUGONG	1	0	1125242136	1125077561	0	0	1764	0	20160307172326
2	000529	广弘控股		1	0	583790330	567197793	0	0	2600	0	20160307172326
2	000530	大冷股份	DRC	1	0	245164975	215793449	0	0	3300	0	20160307172326
2	000531	穗恒运Ａ	HENGYUN GROUP	1	0	685082820	685065434	0	0	9421	0	20160307172326
2	000532	力合股份	LEAGUER	1	0	344708340	343352552	0	0	916	0	20160307172326
2	000533	万 家 乐	MACRO	1	0	690816000	684900468	0	0	1800	0	20160307172326
2	000534	万泽股份	WEDGE CORPORATION	1	0	491785096	491205521	0	0	1000	0	20160307172326
2	000535	*ST 猴王	PT-KMK	1	0	302723222	169836926	0	0	-3500	0	20160307172326
2	000536	华映科技	CPT TECH GROUP	1	0	779102886	250867381	0	0	1950	0	20160307172326
2	000537	广宇发展	GYFZ	1	0	512717581	512440083	0	0	5500	0	20160307172326
2	000538	云南白药	YUNNAN BAIYAO	1	0	1041399718	1041392430	0	0	24100	0	20160307172326
2	000539	粤电力Ａ	GED	1	0	4451875986	2553909163	0	0	5750	0	20160307172326
2	000540	中天城投	ZHONGTIAN	1	0	4686813036	3921133059	0	0	5566	0	20160307172326
2	000541	佛山照明	FSL	1	0	979340368	974848463	0	0	2077	0	20160307172326
2	000542	TCL 通讯	TCL COMMUNICATION EQUIPMENT CO., LTD.	1	0	188108800	81449500	0	0	14590	0	20160307172326
2	000543	皖能电力	WENERGY CO.,LTD	1	0	1790395978	1742765392	0	0	5176	0	20160307172326
2	000544	中原环保	ZHONGYUAN EN-PROT	1	0	269459799	269459799	0	0	2500	0	20160307172326
2	000545	金浦钛业	JPTY	1	0	986833096	596078076	0	0	500	0	20160307172326
2	000546	金圆股份	JYC	1	0	598439493	273647644	0	0	3012	0	20160307172326
2	000547	航天发展	ADDSINO	1	0	1429628897	834878240	0	0	2200	0	20160307172326
2	000548	湖南投资	HIG	1	0	499215811	499201046	0	0	400	0	20160307172326
2	000549	S 湘火炬	PT-TORCH	1	0	673007040	618962784	0	0	3020	0	20160307172326
2	000550	江铃汽车	JMC	1	0	519214000	517488100	0	0	24400	0	20160307172326
2	000551	创元科技	CTS	1	0	400080405	400026405	0	0	800	0	20160307172326
2	000552	靖远煤电	JINGYUAN CE	1	0	1143485525	778715007	0	0	2903	0	20160307172326
2	000553	沙隆达Ａ	SANONDA	1	0	363923220	363902689	0	0	8280	0	20160307172326
2	000554	泰山石油	TSPC	1	0	480793318	362586041	0	0	141	0	20160307172326
2	000555	神州信息	TECHO TELECOM	1	0	917811916	254863798	0	0	3241	0	20160307172326
2	000556	PT 南 洋	PT-NANYANG SHIPPING,-A	1	0	248718129	117411721	0	0	-1600	0	20160307172326
2	000557	*ST广夏	YINGUANGXIA	1	0	1458374735	585245214	0	0	1082	0	20160307172326
2	000558	莱茵体育	LANDER	1	0	859482633	764485983	0	0	600	0	20160307172326
2	000559	万向钱潮	WXQC	1	0	2294299545	2289776136	0	0	3398	0	20160307172326
2	000560	昆百大Ａ	KUNMING SINOBRIGHT	1	0	1170235934	315879332	0	0	1651	0	20160307172326
2	000561	烽火电子	FHEC	1	0	595844701	593991864	0	0	600	0	20160307172326
2	000562	宏源证券	HONGYUAN SECURITIES	1	0	3972408332	3518476752	0	0	3100	0	20160307172326
2	000563	陕国投Ａ	SITI	1	0	1545245866	1214664293	0	0	2938	0	20160307172326
2	000564	西安民生	XI AN MINSHENG	1	0	752926271	435901157	0	0	803	0	20160307172326
2	000565	渝三峡Ａ	CHQSXP	1	0	433592220	433592220	0	0	1040	0	20160307172326
2	000566	海南海药	HAINAN HAIYAO	1	0	545340432	494306524	0	0	2985	0	20160307172326
2	000567	海德股份	HDI	1	0	151200000	150325203	0	0	1537	0	20160307172326
2	000568	泸州老窖	LUZHOU LAO JIAO	1	0	1402252476	1401771961	0	0	6300	0	20160307172326
2	000569	长城股份	PT-CSSC	1	0	754313951	351208127	0	0	-5200	0	20160307172326
2	000570	苏常柴Ａ	CHANGCHAI	1	0	411374326	411374326	0	0	1100	0	20160307172326
2	000571	新大洲Ａ	SUNDIRO HOLDING	1	0	814064000	733968035	0	0	976	0	20160307172326
2	000572	海马汽车	HAIMA AUTOMOBILE	1	0	1644636426	1641923447	0	0	1296	0	20160307172326
2	000573	粤宏远Ａ	WINNERWAY	1	0	622755604	622173326	0	0	225	0	20160307172326
2	000576	广东甘化	JSCC	1	0	442861324	249838694	0	0	200	0	20160307172326
2	000578	盐湖集团	QINGHAI SALT LAKE	1	0	3067615959	254049880	0	0	4890	0	20160307172326
2	000581	威孚高科	WEIFU HIGH-TECH	1	0	836570570	836491993	0	0	15100	0	20160307172326
2	000582	北部湾港	BBWPORT	1	0	954045720	142059007	0	0	6254	0	20160307172326
2	000583	*ST 托普	PT-SICHUAN TOPSOFT	1	0	231656194	130509260	0	0	-29400	0	20160307172326
2	000584	友利控股	SYIH	1	0	613324339	604505883	0	0	2662	0	20160307172326
2	000585	东北电气	NEE	1	0	615420000	608284505	0	0	56	0	20160307172326
2	000586	汇源通信	HYC	1	0	193440000	193300965	0	0	400	0	20160307172326
2	000587	金叶珠宝	GLJ	1	0	1061874665	557134734	0	0	4200	0	20160307172326
2	000588	PT粤金曼	PT-GUANGDONG KINGMAN GROUP CO., LTD.,-A	1	0	134320000	62106940	0	0	-32500	0	20160307172326
2	000589	黔轮胎Ａ	GZT	1	0	775464304	745407256	0	0	2400	0	20160307172326
2	000590	*ST古汉	THUG	1	0	223331267	223236227	0	0	-3841	0	20160307172326
2	000591	桐 君 阁	TJG	1	0	274630983	274630983	0	0	141	0	20160307172326
2	000592	平潭发展	PINGTAN DEVELOPMENT	1	0	965890446	837704628	0	0	729	0	20160307172326
2	000593	大通燃气	BAOGUANG PHARM.	1	0	279940202	223128781	0	0	610	0	20160307172326
2	000594	国恒退	GOOD HAND RAILWAY	1	0	1493771892	1493771892	0	0	39	0	20160307172326
2	000595	宝塔实业	BAOTA INDUSTRY	1	0	372440125	216737334	0	0	553	0	20160307172326
2	000596	古井贡酒	GUJING DISTILLERY	1	0	383600000	383599100	0	0	11900	0	20160307172326
2	000597	东北制药	NEP.	1	0	474655068	438056092	0	0	2200	0	20160307172326
2	000598	兴蓉环境	XREC	1	0	2986218602	2986218602	0	0	2762	0	20160307172326
2	000599	青岛双星	DOUBLESTAR	1	0	674578893	627971874	0	0	1100	0	20160307172326
2	000600	建投能源	JEI	1	0	1791626376	1090044126	0	0	13210	0	20160307172326
2	000601	韶能股份	SHAONENG	1	0	1080551669	993972882	0	0	2400	0	20160307172326
2	000602	金马集团	GOLDEN HORSE CO.,LTD	1	0	1009148298	208846796	0	0	6400	0	20160307172326
2	000603	盛达矿业	SDM	1	0	504988667	387140738	0	0	4700	0	20160307172326
2	000605	渤海股份	BHWI	1	0	194991066	118435415	0	0	2400	0	20160307172326
2	000606	青海明胶	QH GELATIN	1	0	472113600	469323857	0	0	-2448	0	20160307172326
